Actuals,cnnlstmtrans_pred,dlinear_pred,linear_pred,rnn_pred,xgboost_pred,EnsemblePrediction
-0.0078014617270611,-0.0003514736890792,0.1696256101131439,-0.2983326613903045,-0.0002914369106292,-0.0030490648932754,-0.0003514736890792
-0.0106294005067198,-9.832344949245452e-05,-0.0145569033920764,-0.2865532040596008,-0.0018345564603805,0.002751980908215,-9.832344949245452e-05
-0.0025045262042144,0.0083523541688919,0.0240794401615858,0.1311349272727966,0.0005479305982589,-0.0032298294827342,0.0083523541688919
-0.003075649719804,0.013569789007306,-0.0780873224139213,0.0890208780765533,0.0029354318976402,0.0020248964428901,0.013569789007306
0.0009708695742809,0.0094508826732635,0.1073441132903099,-0.0543376915156841,0.0018238201737403,-0.0003923928597941,0.0094508826732635
-0.0053175496902956,0.012168675661087,0.0509143695235252,-0.1214532330632209,-0.0011563301086425,-0.0004072286828886,-0.1214532330632209
0.0159345471145204,0.0134133119136095,0.0988763645291328,0.014293055050075,0.0003919750452041,0.0015038540586829,0.0003919750452041
0.0412642646464511,0.0088170301169157,-0.1017623022198677,0.0999670550227165,0.0018095076084136,0.0012240225914865,0.0018095076084136
-0.0370197109896626,-0.0014891438186168,0.1036085411906242,0.7874913215637207,0.0015550106763839,-0.0012469262583181,-0.0012469262583181
0.0139891735591914,-0.0153437182307243,0.0125468717887997,1.86366868019104,-0.0002365112304687,0.0012204399099573,0.0012204399099573
0.0456140585700036,0.0033715087920427,-0.4369839131832123,-4.9858927726745605,-0.0047610700130462,0.0026529154274612,0.0026529154274612
-0.0164374441805849,-0.0024800207465887,0.2075144946575164,-1.4944450855255127,0.0093460381031036,-0.0002273237041663,-0.0002273237041663
-0.0041711204860842,-0.0175683088600635,-0.2258893549442291,4.376654148101807,-0.0069546103477478,-0.0023613274097442,-0.0023613274097442
-0.0024817128848364,-0.0139821842312812,-0.0566591881215572,-0.4943871200084686,-0.0016207322478294,-0.0053004422225058,-0.0053004422225058
-0.0262667475535896,0.0010020565241575,0.0803144946694374,-8.662396430969238,0.0103103667497634,-0.0024890534114092,-0.0024890534114092
0.0016529016575102,0.0118952700868248,-0.414085328578949,-2.5306787490844727,-0.0047893226146698,-0.0015432474901899,-0.0015432474901899
-0.0003016780756667,0.0069222189486026,0.0284358467906713,0.1330061256885528,0.0076390951871871,-0.0009131039259955,-0.0009131039259955
-0.0041941098013373,0.0102771921083331,0.3444624245166778,-0.0989328250288963,0.0156688690185546,-0.0027164639905095,-0.0027164639905095
0.0005961140008323,0.0094058457762002,0.0136233028024435,-0.6623850464820862,-0.0001467019319534,-0.0019709854386746,-0.0019709854386746
0.0001483116231966,0.0079445503652095,0.1833503991365432,-1.7581517696380615,0.015795923769474,0.014084487222135,0.014084487222135
-0.0137920851396526,0.0089032333344221,-0.004752030596137,0.0483602322638034,-0.0085225999355316,0.0003384737065061,0.0003384737065061
-0.0081656101435122,0.0157543383538723,-0.1246058717370033,0.0656952410936355,0.0073889940977096,0.0019683230202645,-0.1246058717370033
0.0066521919641679,0.0069202538579702,-0.0970895066857338,-0.1774506568908691,-0.0004508271813392,0.0085478452965617,-0.0970895066857338
0.0151097034412414,-0.0027191806584596,0.0629959180951118,0.0178571566939353,-0.0039636641740798,-0.0005465979338623,0.0629959180951118
0.0190828542107317,-0.0010829828679561,0.052844438701868,0.0799633413553237,0.0021298676729202,2.1318210201570764e-05,0.052844438701868
-0.0097501431383219,-0.0072085652500391,0.1146918684244155,-0.5238426923751831,-0.0027444660663604,0.0006019565626047,0.1146918684244155
-0.013954166004654,-0.003716092556715,0.057712584733963,3.9068355560302734,0.0001563429832458,0.0024452405050396,0.057712584733963
0.0001491272356992,-0.0008372459560632,-0.2983794510364532,-1.1524055004119873,-0.0015945434570312,-0.0043581710197031,-1.1524055004119873
-0.0078194983919759,0.0040919687598943,-0.1491596698760986,-0.9606946706771852,0.0005481019616127,0.0031999140046536,-0.9606946706771852
-0.0092262317669382,0.0057983752340078,0.0243096780031919,-2.081660747528076,0.000108003616333,0.0066041387617588,-2.081660747528076
-0.008048040404311,0.0239265765994787,0.055636890232563,-1.2557109594345093,-0.0016082823276519,0.0005337316542863,-1.2557109594345093
0.0066705204550419,0.030109915882349,0.2128181606531143,-0.9238535761833192,0.0033919438719749,-0.0002781116054393,-0.9238535761833192
0.0088791941404471,0.0245403349399566,-0.0153156574815511,0.4973878562450409,0.0026131719350814,0.0019485697848722,0.4973878562450409
0.016230452116652,0.0187182147055864,0.0770371407270431,-0.0801079422235488,-0.0003377944231033,-0.0037590563297271,-0.0801079422235488
-0.001327379555159,0.006198925897479,-0.265810489654541,-0.0041030989959836,0.0005536973476409,0.0005871207104064,-0.0041030989959836
0.0153392458512638,0.0059226043522357,-0.1406760513782501,-0.9187505841255188,0.0018398389220237,-0.0058300597593188,0.0059226043522357
0.0070222802713296,-0.0196467228233814,0.2942642569541931,0.1008331105113029,-0.0009759068489074,-0.0003768460301216,-0.0196467228233814
0.0056127901617842,0.0234104767441749,0.124075636267662,-0.8725837469100952,-0.0023109316825866,-0.0031041188631206,0.0234104767441749
0.019221999657812,0.0195858608931303,-0.2279585599899292,-0.782402753829956,-0.0004663616418838,-0.0004356738645583,0.0195858608931303
0.0133839886451401,-0.0074706654995679,0.089197814464569,-0.51621413230896,-0.0010362938046455,-0.0068092015571892,-0.0074706654995679
0.0179944360097114,-0.0043745264410972,0.0097565641626715,-1.424996018409729,-0.0002839416265487,0.0043844264000654,-0.0043745264410972
-0.0130841745672102,-0.0031133815646171,-0.1493510156869888,-0.7205122709274292,0.0026396512985229,0.0019342703744769,-0.1493510156869888
0.0229512924490849,-0.0137547757476568,0.3699273467063904,-0.4182212054729461,0.0005278959870338,-0.0022800301667302,0.3699273467063904
-0.005023483144338,-0.0018378011882305,-0.1441271007061004,-2.1011550426483154,-0.0030992925167083,-0.0039786673150956,-0.1441271007061004
-0.0181790289454484,-0.0120259001851081,-0.1827680021524429,-0.8500642776489258,0.0022606328129768,0.0021048784255981,-0.1827680021524429
-0.0107990890394599,0.001558156684041,0.3924978673458099,-1.4915826320648191,0.0060302764177322,-0.0002731418353505,0.3924978673458099
0.0167744523080091,0.0032369997352361,-0.2780757248401642,-0.8267534375190735,-0.0027962997555732,-0.0030252200085669,-0.2780757248401642
-0.0046519314885317,-0.0014912579208612,0.2762298882007599,-1.2847249507904053,0.0010807737708091,-0.0068635093048214,0.2762298882007599
-0.0136273070420797,0.0200621746480464,0.3741606175899505,-0.3689613342285156,0.0077227428555488,0.0056831231340765,0.3741606175899505
0.0085495810472327,0.031072910875082,-0.2557117938995361,-0.963692545890808,-0.0039077699184417,0.0008053559577092,-0.963692545890808
-0.0065809661658402,0.0372026227414608,-0.463533490896225,-0.4490594565868377,0.0067507848143577,7.197175727924332e-05,0.0372026227414608
0.0055983528172081,0.0170979928225278,0.2746568024158478,-0.5379384756088257,-0.0013457611203193,-0.0018863738514482,-0.5379384756088257
0.0010548477121818,-9.022653102874756e-05,0.1811080574989318,-0.2544483244419098,-0.0017515644431114,0.0017783646471798,-9.022653102874756e-05
-0.002699464672345,-0.0150922518223524,-0.269405722618103,-0.2414550185203552,0.0053708329796791,-0.0016270499909296,-0.2414550185203552
-0.0055348205688481,-0.0037236586213111,0.0612069815397262,-0.0477235466241836,0.0002228543162345,0.001415864797309,-0.0477235466241836
0.0017883028303462,-0.0070542823523283,-0.0163366701453924,-0.2642965614795685,0.0047644823789596,0.001182771869935,-0.0070542823523283
0.0001490382821324,-0.0069716554135084,-0.0026234749238938,-0.0497023947536945,-0.0018209144473075,0.0028627663850784,-0.0026234749238938
0.0019313216183794,-0.0023256856948137,0.0925408601760864,0.07801154255867,0.0005625709891319,0.0002341777435503,-0.0023256856948137
0.016356854633771,0.0021816547960042,-0.0318693742156028,-0.5034281611442566,0.0012907981872558,0.0002377195633016,-0.5034281611442566
-0.0094081199215759,-0.0019696075469255,-0.1612295657396316,0.0520958080887794,-0.0028693675994873,-0.0003763144486583,-0.0019696075469255
-0.0229465030231001,-0.0126839149743318,-0.0505858734250068,-0.0002050036564469,0.0014781579375267,-0.0024909644853323,-0.0126839149743318
-0.0024271582913076,-0.0070137698203325,-0.0438799783587455,-0.7861118316650391,0.0011057183146476,2.099770790664479e-05,-0.0070137698203325
0.0096893744972758,0.0071337996050715,-0.0457096062600612,0.1186521127820015,0.0001807510852813,-0.0055322330445051,0.0071337996050715
-0.0096430359322723,0.0244010239839553,0.4142155647277832,-1.070776104927063,0.0013253167271614,0.0002774780732579,0.0244010239839553
-0.0075822427428796,-0.0001903194934129,0.2047509402036667,-0.6159244775772095,-0.0001089051365852,-0.0022191691678017,-0.0001903194934129
0.001860026535316,-0.0005842987447977,-0.3532185554504394,-0.6847305297851562,-0.0025259256362915,-0.0042932615615427,-0.0005842987447977
-0.0144133761831583,0.0024116057902574,-0.2375444024801254,0.3826963007450104,8.840113878250122e-05,0.0015640640631318,0.0024116057902574
0.0026941976893925,0.0024902019649744,0.2171725928783416,-0.2160306423902511,-0.0008570775389671,-0.0017892189789563,0.0024902019649744
0.0099786822866779,-0.0056884493678808,-0.0201711356639862,-0.3206888139247894,-0.0014911815524101,-0.0032399690244346,-0.0056884493678808
0.0034502281798869,-0.0005500689148902,-0.0335457399487495,0.0983662381768226,0.0008780285716056,-0.0025672272313386,-0.0005500689148902
-0.0090038193858364,-0.0070191156119108,0.1543484628200531,0.1198100447654724,0.0032020509243011,0.0016516169998794,-0.0070191156119108
-0.0009936082023627,-0.0036390852183103,-0.1640447974205017,0.3232064545154571,-0.0005640760064125,-0.0043573467992246,-0.0036390852183103
-0.0115072817959544,0.0010745730251073,-0.1912074387073516,-0.1837688982486724,0.0005692318081855,-0.0022579589858651,0.0010745730251073
0.0026897288087193,0.0060047805309295,0.0461085066199302,0.2032180279493332,0.0014404878020286,-0.0062044439837336,0.0060047805309295
-0.0044014987540894,0.0059717977419495,0.2423764020204544,1.0093923807144165,0.000921331346035,-0.0019499533809721,0.0059717977419495
0.0031042925381251,-0.0051095616072416,0.046481542289257,-0.2123995721340179,0.0005330964922904,-0.0012095933780074,-0.0051095616072416
