Actuals,cnnlstmtrans_pred,dlinear_pred,linear_pred,rnn_pred,xgboost_pred,EnsemblePrediction
-0.0024300887427334,0.0035669808275997,0.2903229296207428,0.0003678092907648,-0.0009353903587907,-5.692617560271174e-05,-0.0009353903587907
-0.0127862114635339,0.0035998495295643,-6.109747409820557,0.0006929466617293,0.0061523513868451,0.0060542561113834,0.0061523513868451
0.0053626692129019,0.0036250404082238,-4.362112998962402,-9.956608846550807e-05,0.0099517283961176,-0.0029570409096777,0.0099517283961176
0.0024575430070025,0.0035965144634246,4.607026100158691,-0.0003135984297841,0.0172066111117601,0.0017947910819202,0.0172066111117601
-0.0228443254904169,0.0034702657721936,1.8848023414611816,-0.0004158993251621,0.0222470369189977,-7.005639054113999e-05,0.0034702657721936
0.0368888572410304,0.003323309123516,2.050256729125977,-8.772950241109356e-05,0.0234393198043108,-0.002229994861409,0.0234393198043108
0.0326201267396122,0.0033293599262833,-0.8482270240783691,-0.0011999242706224,0.029501898214221,-0.0020228936336934,0.0033293599262833
-0.0593342004619063,0.0033679534681141,-13.300179481506348,-6.100249447626993e-05,0.0220883805304765,-0.0074060489423573,0.0033679534681141
-0.0046893795844194,0.0033053988590836,5.4082746505737305,-0.0002993052185047,0.0052963085472583,-0.0028989119455218,5.4082746505737305
0.0448958512041742,0.0033070351928472,2.116232395172119,0.0005755315069109,0.0153441773727536,0.004376302473247,2.116232395172119
0.0012819168002927,0.003314072266221,-6.758608818054199,0.0010422419290989,0.0156812928617,-0.0050885244272649,-6.758608818054199
-0.0080032244255338,0.0032325028441846,6.84012508392334,-0.0001744293404044,-0.0103442519903182,-0.0183968637138605,6.84012508392334
-0.0139677169524537,0.0032016965560615,5.741527557373047,-0.0002474298526067,-0.0193628389388322,-0.0001390769757563,-0.0193628389388322
-0.0297254375382963,0.0032059019431471,-6.652775764465332,-0.0004933504969812,-0.0188350547105073,0.001492035575211,-0.0188350547105073
-0.0072244989449298,0.003260729368776,-5.388681411743164,-8.728437023819424e-06,-0.0136536797508597,-0.001126327435486,-0.0136536797508597
-0.0061280685088045,0.0033617033623158,4.857769012451172,-0.000258315965766,-0.0009161059278994,-0.0032331245020031,-0.0009161059278994
0.0074937235948468,0.0034554307349026,-0.336969792842865,-0.0004880212363786,0.0083392281085252,0.0015276048798114,0.0083392281085252
0.001970367932678,0.0034970114938914,4.323345184326172,0.0003543434140738,0.014706059359014,0.0052948729135096,0.014706059359014
0.0112329852090161,0.0035711801610887,6.785233497619629,-0.0001029228951665,0.0158589724451303,0.0031243504490703,0.0031243504490703
-0.0143345589873453,0.0036045564338564,-2.777146816253662,-0.0009633980807848,0.0202431250363588,-0.0023392469156533,-0.0023392469156533
-0.014056111273364,0.0034361262805759,-0.2119309604167938,0.0067268889397382,0.0219697896391153,-0.0006913507240824,-0.0006913507240824
0.0113284403107701,0.0032136095687747,0.8221343159675598,0.0003825003223028,0.0323216542601585,-0.0024381049443036,-0.0024381049443036
0.0230735737336124,0.003210752736777,-0.9708641171455384,0.0012204971862956,0.0476819463074207,-0.0002201835741288,-0.9708641171455384
0.0222001709663129,0.003281716722995,-2.5724031925201416,0.0014517456293106,0.0472698807716369,-0.0002974707167595,0.0014517456293106
-0.0122352749693627,0.0032690954394638,1.155390381813049,-0.0002274291327921,0.0322902500629425,0.0043649412691593,-0.0002274291327921
-0.0259689771660774,0.0032249833457171,6.056977272033691,-0.0011152350343763,0.0108939381316304,-0.005275834351778,-0.0011152350343763
-0.0081580381151045,0.0032713329419493,2.6436069011688232,-0.0012577474117279,0.0115955285727977,0.0053440863266587,-0.0012577474117279
-0.010126017881867,0.003232208546251,-9.91616153717041,0.0011502236593514,0.021726069971919,0.0008828610298223,0.0011502236593514
0.0005254227058881,0.0032035820186138,2.6102712154388428,0.0003073732659686,0.024464787915349,0.0053308042697608,0.0003073732659686
-0.0077036721719451,0.0032686125487089,7.053997993469238,0.0004249386547598,0.0258259829133749,-0.0024506393820047,0.0004249386547598
-0.0087823058406364,0.0033739791251719,-6.228323459625244,-0.0005338303744792,0.0238345190882682,0.0012210669228807,-0.0005338303744792
0.0211780915511782,0.0034932303242385,-1.4620457887649536,-0.0005798648926429,0.0294581782072782,0.0067634056322276,-0.0005798648926429
0.0220784073796561,0.003531543072313,6.947235107421875,-0.000156506022904,0.0412551462650299,-0.0077633028849959,-0.000156506022904
-0.003349330599017,0.0034621059894561,-1.962289452552796,0.0004520851070992,0.0326854810118675,-0.0038844952359795,0.0326854810118675
-0.0059772049153019,0.0033188587985932,2.6620354652404785,0.001881061354652,0.0108844526112079,-0.0012619318440556,0.0108844526112079
0.0167047141024386,0.0031976755708456,-0.7929598093032837,0.0027647267561405,0.0011235324200242,0.0025838233996182,0.0011235324200242
0.0003798325051082,0.0032062600366771,-2.2219276428222656,-0.0056139943189918,-0.0053885271772742,-0.0002160288713639,-0.0053885271772742
0.0044104924491013,0.0031995675526559,4.971628665924072,-0.0003982124035246,-0.0257318038493394,0.0071343975141644,-0.0257318038493394
-0.0051473381477157,-0.0099663510918617,2.4361884593963623,-0.0003026390913873,-0.0209276862442493,-0.0255290158092975,-0.0003026390913873
0.0060044318931509,-0.0098992958664894,3.99627423286438,-0.0008279174799099,0.005621138960123,0.0008972148643806,-0.0008279174799099
-0.0028233128914016,-0.009905207902193,4.2945756912231445,0.0016394553240388,0.0211353860795497,0.0032478768844157,0.0016394553240388
0.0053883709757428,-0.0100064277648925,2.0244216918945312,-0.0007806149660609,0.0208820365369319,0.0021951757371425,-0.0007806149660609
-0.0013856689045098,-0.0101407840847969,2.3144381046295166,-0.0001155455247499,0.0286017693579196,0.003504192456603,-0.0001155455247499
-0.0129551155677526,-0.0101922713220119,3.8416688442230233,-4.115471529075876e-05,0.0331976972520351,0.0028143369127064,-4.115471529075876e-05
0.0229823784696938,-0.0102066881954669,-11.308612823486328,0.0010212623747065,0.0380355603992939,0.0048536192625761,0.0010212623747065
-0.0029168124519028,-0.0101913027465343,1.3113725185394287,-0.0002833181933965,0.0510851480066776,0.0043252292089164,-0.0002833181933965
0.0304663648117398,-0.0102112740278244,8.023345947265625,-0.0003696222847793,0.0461644269526004,-0.003639590460807,-0.0003696222847793
0.0035307725305393,-0.0101744681596755,-0.7541037201881409,0.0009809752227738,0.0483581088483333,-0.0026071465108543,0.0483581088483333
-0.0006692841297059,-0.010218296200037,-2.7028934955596924,0.0003074874402955,0.0317060388624668,-0.0008429443696513,0.0317060388624668
0.0084218785448462,-0.0103481821715831,2.97865891456604,2.7815845896839164e-05,0.0190856419503688,-0.0036408207379281,0.0190856419503688
0.0198283613627527,-0.0102648921310901,-5.481265068054199,0.0001443771179765,0.0153515078127384,-0.0020390204153954,0.0153515078127384
0.0254400837743183,-0.0103183761239051,-7.025699615478516,-0.0004669954651035,0.0038854889571666,0.0002020139072556,0.0038854889571666
0.012221836921544,-0.0102541074156761,4.106436729431152,-1.5369325410574675e-05,-0.0146425142884254,-0.0041435291059315,-0.0146425142884254
-0.0034270575115464,-0.0102503038942813,4.798577308654785,-0.0002982267178595,-0.0352935642004013,0.0005442799883894,-0.0352935642004013
0.0008333206176757,-0.0101627707481384,2.919075489044189,-0.0008100603008642,-0.0520914904773235,0.0019983125384896,-0.0520914904773235
0.0109557180407299,-0.0101198107004165,3.040101766586304,-0.0003377172688487,-0.0588896721601486,-0.0032326558139175,-0.0588896721601486
0.0035366778549037,-0.0100574865937232,-7.769365310668945,-0.0012575122527778,-0.0634249448776245,-0.0006424359162338,-0.0634249448776245
0.010777696474962,-0.0100209861993789,0.5148258805274963,0.0010295544052496,-0.0771647617220878,0.0036499986890703,-0.0771647617220878
-0.0041299493502724,-0.0100802704691886,3.2992918491363525,0.0003697737993206,-0.0902014374732971,0.0031094180885702,-0.0902014374732971
