,Actuals,Predictions
0,0.0117224371462452,-0.0011772820726037025
1,-0.0247572922057126,-0.007637829519808292
2,0.0073739620965734,0.01731456071138382
3,0.0019083497102032,-0.017731573432683945
4,0.0004766553431852,0.006814240477979183
5,-0.0026240604760582,0.003804943524301052
6,-0.0033175210217385,-0.014339894987642765
7,0.0037374408381105,0.0023614363744854927
8,-0.0011725900041332,0.004197568632662296
9,-0.0134022974649528,-0.001638622023165226
10,-0.0067315944406723,-0.0014096787199378014
11,0.0025363295610019,0.004907527007162571
12,0.00646806625254,-0.027222085744142532
13,-0.0051044368559599,0.030461017042398453
14,-0.0073885865776387,-0.016024872660636902
15,0.0006817904385651,-0.0067123835906386375
16,0.0036084764740978,0.010366731323301792
17,-0.004767289173889,-0.00390845350921154
18,-0.0022665977162136,-0.005298160947859287
19,-0.0072088240419942,0.013336795382201672
20,-0.0006762574139792,-0.005553708411753178
21,-0.0192003267524707,-0.0041656577959656715
22,-0.0048801552145081,0.012195211835205555
23,0.0028761297770115,-0.013097253628075123
24,-0.0024422870363138,0.001063300296664238
25,-0.0099889183254249,0.007773271761834621
26,-0.0240618139281589,-0.017673108726739883
27,0.0199742327694446,0.005968113429844379
28,0.0008779831940653,-0.006704174913465977
29,-0.001762543118098,0.007244757376611233
30,0.0165380380426691,-0.005216353572905064
31,-0.0109890485936311,0.001331309787929058
32,0.0272706584088543,0.004373333416879177
33,0.0099192692113351,-0.006818397901952267
34,0.0058207216661035,0.010896136984229088
35,-0.019617005104496,-0.003118193708360195
36,0.0097883064463604,0.001412644051015377
37,0.0045840192079575,-0.008188885636627674
38,0.0036806957193253,0.01167867612093687
39,0.0034634384927869,0.0024870308116078377
40,-0.006971951203079,-0.022200316190719604
41,-0.0027706979468898,0.020202774554491043
42,-0.0076476941990259,-0.021762829273939133
43,-0.0108046257632905,0.005198881961405277
44,0.000227544875869,-0.0014941217377781868
45,-0.0168718160846281,-0.011217382736504078
46,-0.0049405171060863,0.008798696100711823
47,-0.0018014373188373,-0.009596244432032108
48,-0.0065730036842264,0.004767498001456261
49,-0.0029338128952602,-0.0006599919870495796
50,0.0087443812329887,-0.012599247507750988
51,-0.0097417379048859,0.01920708641409874
52,0.0042572806824777,-0.01262765470892191
53,-0.0028997824695137,0.004014492966234684
54,0.0008879226682524,-0.0009152935817837715
55,0.0033267138028673,-0.0038963789120316505
56,-0.0172642490931439,0.004744303412735462
57,0.0220785386953138,-0.006218708120286465
58,0.0275545530186432,0.005596824921667576
59,-0.0159250654104431,-0.005092986859381199
60,-0.0237551609073855,0.01159957330673933
61,-0.0051122368005246,-0.023961715400218964
62,-0.0059761057091613,0.005689441226422787
63,-0.0013259971998013,-0.002560696564614773
64,-0.0168030542543069,-0.0005472218617796898
65,-0.004355417485071,3.075879067182541e-05
66,-0.0073418298964678,-0.0005094362422823906
67,0.0081074730547831,0.0023689577355980873
68,-0.0075268489058299,-0.003965119831264019
69,0.0065775804427201,0.0020472537726163864
70,0.002973017396364,0.002547827549278736
71,0.006584565871587,-0.006793138571083546
72,0.0055544141978773,0.012511179782450199
73,0.0051679128093577,-0.002374165691435337
74,-0.0047332448982321,-0.005148616619408131
75,0.0115780643780882,0.012867827899754047
76,-0.0030316021811015,-0.014086280949413776
77,0.0062513670908143,0.004844485782086849
78,-0.0313641054436426,0.004947173409163952
79,-0.006457016957486,-0.011559867300093174
80,0.001862971435096,-0.000233490951359272
81,0.0033208768451363,-0.0001974795013666153
82,-0.0091551938022521,0.0021657319739460945
83,-0.0002062785492345,-0.0007667215541005135
84,0.0055796747503457,-0.0031319046393036842
85,0.0002079085361089,0.003680153749883175
86,0.0049688999494926,0.001908893696963787
87,0.002079914413684,-0.0021131420508027077
88,-0.0018726622974653,0.006948499940335751
89,-0.0082987075695067,-0.013095681555569172
90,-0.0086401597134698,0.007707342505455017
91,0.0107898776633083,-0.008889705874025822
92,0.0059548441680526,0.0017948821187019348
93,0.0002072190991337,0.00452882144600153
94,0.0066252525854841,-0.007910431362688541
95,-0.0022963839697345,0.005462088622152805
96,-0.0016712311017289,0.003223107196390629
97,-0.0065030708034086,-0.00085416529327631
98,0.0018722727929949,-0.001733502373099327
99,0.0201956575194411,-0.0006197439506649971
100,-0.0023408553250745,0.005478500388562679
101,0.0012701391015904,-0.003915819339454174
102,-0.0025375117268261,0.0033512553200125694
103,0.0175989977088637,-0.0013069706037640572
104,0.002348433176627,-0.01230244804173708
105,0.0121925068411598,0.021241571754217148
106,0.0021561510676011,-0.027741942554712296
107,0.0062716458693901,0.012634973041713238
108,-0.0010905791367916,-0.00527790654450655
109,-0.0052366976692308,0.004768715240061283
110,0.0139951759469696,-0.016743440181016922
111,-0.0191664950038687,0.016894269734621048
112,0.000440538702455,0.0011815233156085014
113,-0.0017640977672874,-0.03287331759929657
114,-0.033596810464165,0.022263500839471817
115,-0.0040347977509729,-0.023146148771047592
116,0.0023226479926929,-0.0021111080422997475
117,0.0008433673892045,0.002437216229736805
118,-0.0111837684347522,0.004764989949762821
119,-0.0024958179557984,-0.012429767288267612
120,0.0102125441526566,0.007154998369514942
121,0.0029573170510601,-0.005060569383203983
122,-0.0006343043230036,0.004074866883456707
123,-0.0111837684347522,-0.0027916813269257545
124,0.0190257919145329,-0.0016369158402085304
125,-0.0097581478665373,-0.001990807242691517
126,-0.0071881640184361,0.010749089531600475
127,0.0060950169055702,-0.01653318479657173
128,-0.0113971525676784,0.001316356472671032
129,-0.0089977044766297,0.01301399152725935
130,-0.0016539556092888,-0.0318051315844059
131,0.0073982863025161,0.012326247058808804
132,0.0234732256427539,-0.0034394366666674614
133,0.003605556270221,0.005675341002643108
134,-0.0164004354686077,0.005224860273301601
