,Actuals,Predictions
0,-0.0087984489582366,0.006884634494781494
1,0.0019935666315805,0.01820910908281803
2,-0.0160160011088969,-0.01011841930449009
3,0.0007368023844479,0.0034532202407717705
4,0.0061942516407168,-0.02400834672152996
5,-0.0082191283640356,0.005776026286184788
6,-0.0197628272259695,0.0051463935524225235
7,0.0007266309839886,-0.009041286073625088
8,0.0060488746412819,-0.02763151004910469
9,-0.0238211536573503,-0.0013027058448642492
10,-0.0079042354743637,0.011184838600456715
11,0.0117224371462452,-0.037822432816028595
12,-0.0247572922057126,-0.008466538041830063
13,0.0073739620965734,0.018516357988119125
14,0.0019083497102032,-0.03691650554537773
15,0.0004766553431852,0.021206239238381386
16,-0.0026240604760582,0.0018952854443341494
17,-0.0033175210217385,0.0038238095585256815
18,0.0037374408381105,-0.0005183526664040983
19,-0.0011725900041332,-0.009499750100076199
20,-0.0134022974649528,0.014466770924627781
21,-0.0067315944406723,-0.002882277127355337
22,0.0025363295610019,-0.01881648413836956
23,0.00646806625254,-0.008000864647328854
24,-0.0051044368559599,0.009685025550425053
25,-0.0073885865776387,0.017542816698551178
26,0.0006817904385651,-0.009575788863003254
27,0.0036084764740978,-0.009270286187529564
28,-0.004767289173889,0.005376594141125679
29,-0.0022665977162136,0.003446749411523342
30,-0.0072088240419942,0.0046758465468883514
31,-0.0006762574139792,-0.010452770628035069
32,-0.0192003267524707,-0.010276748798787594
33,-0.0048801552145081,0.006911357864737511
34,0.0028761297770115,-0.0243087075650692
35,-0.0024422870363138,-0.007720299996435642
36,-0.0099889183254249,0.004853943362832069
37,-0.0240618139281589,-0.004607393406331539
38,0.0199742327694446,-0.019077176228165627
39,0.0008779831940653,-0.03397054970264435
40,-0.001762543118098,0.03394920751452446
41,0.0165380380426691,-0.0002982978185173124
42,-0.0109890485936311,0.0021502694580703974
43,0.0272706584088543,0.027982261031866074
44,0.0099192692113351,-0.02035105973482132
45,0.0058207216661035,0.04027426987886429
46,-0.019617005104496,0.017471693456172943
47,0.0097883064463604,0.007387107238173485
48,0.0045840192079575,-0.028813833370804787
49,0.0036806957193253,0.013055899180471897
50,0.0034634384927869,0.016005227342247963
51,-0.006971951203079,0.005228010006248951
52,-0.0027706979468898,0.007777604274451733
53,-0.0076476941990259,-0.022613542154431343
54,-0.0108046257632905,0.000512746861204505
55,0.000227544875869,-0.01075687911361456
56,-0.0168718160846281,-0.013959182426333427
57,-0.0049405171060863,0.0006097640143707395
58,-0.0018014373188373,-0.029594996944069862
59,-0.0065730036842264,-0.007710978388786316
60,-0.0029338128952602,-0.0009403445874340832
